gene_id,module
ELF2P4,grey60
ELF3,cyan
ELF3-AS1,cyan
ELF4,purple
ELF5,cyan
ELFN1,red
ELFN1-AS1,red
ELFN2,magenta
ELK3,lightcyan
ELL2,lightcyan
ELL2P1,purple
ELL3,grey
ELMO1,blue
ELMO3,pink
ELMOD1,black
ELN,green
ELN-AS1,green
ELOA2,turquoise
ELOBP2,grey
ELOCP19,brown
ELOVL2,midnightblue
ELOVL2-AS1,midnightblue
ELOVL3,turquoise
ELOVL4,pink
ELOVL5,magenta
ELOVL6,turquoise
ELOVL7,pink
ELP1,red
EMB,darkturquoise
EMBP1,grey60
EMC10,darkturquoise
EMC3-AS1,orange
EMCN,green
EME1,orange
EME2,yellow
EMG1,darkgrey
EMID1,midnightblue
EMILIN1,green
EMILIN2,blue
EMILIN3,turquoise
EML1,magenta
EML4-AS1,blue
EML5,purple
EML6,pink
EMP1,pink
EMP2,turquoise
EMP3,turquoise
EMSLR,grey
EMSY,purple
EMX1,red
EMX2,black
EMX2OS,black
EN1,grey
EN2,grey
ENAH,lightcyan
ENAM,black
ENC1,magenta
ENDOD1,pink
ENDOG,grey
ENDOU,pink
ENDOV,purple
ENG,green
ENGASE,yellow
ENHO,turquoise
ENKD1,purple
ENKUR,grey
ENO1-AS1,salmon
ENO2,turquoise
ENO3,black
ENO4,greenyellow
ENOSF1,yellow
ENOX1,green
ENPEP,green
ENPP1,green
ENPP2,blue
ENPP3,greenyellow
ENPP4,blue
ENPP5,turquoise
ENPP6,greenyellow
ENPP7,red
ENPP7P4,brown
ENPP7P7,turquoise
ENPP7P8,lightyellow
ENTHD1,midnightblue
ENTPD1,blue
ENTPD2,grey
ENTPD3,midnightblue
ENTPD3-AS1,salmon
ENTPD7,purple
ENTPD8,red
EOMES,blue
EP300,purple
EP300-AS1,magenta
EPAS1,purple
EPB41,royalblue
EPB41L1,turquoise
EPB41L2,pink
EPB41L3,blue
EPB41L4A,turquoise
EPB41L4A-AS1,darkgrey
EPB41L4A-DT,turquoise
EPB41L4B,pink
EPB41L5,pink
EPCAM,turquoise
EPCAM-DT,red
EPDR1,green
EPG5,purple
EPGN,pink
EPHA1,pink
EPHA1-AS1,cyan
EPHA10,ivory
EPHA2,pink
EPHA3,green
EPHA4,cyan
EPHA5,midnightblue
EPHA6,grey
EPHA7,turquoise
EPHA8,red
EPHB1,turquoise
EPHB2,magenta
EPHB3,pink
EPHB4,blue
EPHB6,cyan
EPHX1,paleturquoise
EPHX2,grey
EPHX3,cyan
EPHX4,green
EPM2A,black
EPN2,purple
EPN3,cyan
EPO,red
EPOP,magenta
EPOR,cyan
EPPK1,darkred
EPS15-AS1,grey
EPS15P1,grey
EPS8,midnightblue
EPS8L1,pink
EPS8L2,pink
EPS8L3,grey
EPSTI1,skyblue
EPX,brown
EPYC,green
EQTN,turquoise
ERAP1,blue
ERAP2,blue
ERAS,lightcyan
ERBB2,magenta
ERBB3,cyan
ERBB4,black
ERC1,purple
ERC2,turquoise
ERCC5,purple
ERCC6L,orange
EREG,turquoise
ERFE,red
ERFL,grey
ERG,magenta
ERICD,grey
ERICH2,grey
ERICH3,midnightblue
ERICH5,midnightblue
ERICH6,darkorange
ERICH6-AS1,darkorange
ERLIN2,grey
ERMAP,grey
ERMN,green
ERMP1,cyan
ERN2,violet
ERO1A,lightcyan
ERO1B,greenyellow
ERP27,darkturquoise
ERRFI1,magenta
ERV3-1,cyan
ERVE-1,grey
ERVFRD-1,lightyellow
ERVH48-1,red
ERVK13-1,yellow
ERVK9-11,grey
ERVMER34-1,grey
ERVV-1,mediumpurple3
ERVV-2,mediumpurple3
ERVW-1,red
ESAM,green
ESCO2,orange
ESM1,sienna3
ESPL1,orange
ESPN,cyan
ESPNL,red
ESPNP,darkorange
ESR1,darkturquoise
ESR2,grey
ESRG,turquoise
ESRP1,cyan
ESRP2,cyan
ESRRB,black
ESRRG,black
ESX1,orangered4
ESYT3,pink
ETFB,darkred
ETHE1,royalblue
ETNK2,turquoise
ETNPPL,darkolivegreen
ETS1,magenta
ETS2,turquoise
ETV1,green
ETV2,salmon
ETV3L,greenyellow
ETV4,turquoise
ETV5,paleturquoise
ETV6,greenyellow
ETV7,skyblue
ETV7-AS1,blue
EVA1A,magenta
EVA1C,magenta
EVC,lightcyan
EVC2,red
EVI2A,blue
EVI2B,blue
EVI5L,steelblue
EVL,blue
EVPL,cyan
EVPLL,darkturquoise
EVX1,orangered4
EVX2,turquoise
EWSAT1,pink
EXD1,greenyellow
EXD3,salmon
EXO1,orange
EXOC3-AS1,salmon
EXOC3L2,blue
EXOC3L4,blue
EXOC6,midnightblue
EXOC6B,purple
EXOSC10-AS1,purple
EXOSC3,lightsteelblue1
EXOSC3P1,grey
EXOSC4,royalblue
EXPH5,cyan
EXT1,lightcyan
EXT2,magenta
EXTL1,black
EXTL2,grey
EXTL3-AS1,yellow
EYA1,midnightblue
EYA2,greenyellow
EYA4,black
EYS,grey60
EZH2,turquoise
EZHIP,saddlebrown
EZR,darkred
F10,green
F11-AS1,darkorange
F12,darkgrey
F13A1,black
F2,red
F2R,green
F2RL1,greenyellow
F2RL2,green
F2RL3,green
F3,turquoise
F5,blue
F7,greenyellow
F8,greenyellow
F8A1,grey
FA2H,cyan
FAAH,grey
FAAH2,grey
FAAHP1,grey
FABP1,bisque4
FABP12,pink
FABP3,black
FABP4,grey
FABP5,pink
FABP5P1,pink
FABP5P10,pink
FABP5P11,pink
FABP5P2,pink
FABP5P3,pink
FABP5P7,pink
FABP5P8,pink
FABP5P9,pink
FABP6,grey
FABP6-AS1,grey
FABP7,grey
FABP9,grey60
FADD,brown4
FADS1,turquoise
FADS2,turquoise
FADS2B,magenta
FADS3,turquoise
FADS6,darkgreen
FAH,cyan
FAHD2B,pink
FAHD2CP,darkred
FAIM,turquoise
FAIM2,blue
FALEC,cyan
FAM102A,turquoise
FAM102B,darkgrey
FAM106A,brown
FAM106C,grey
FAM107A,blue
FAM107B,blue
FAM110A,purple
FAM110B,green
FAM110C,pink
FAM110D,blue
FAM111A,grey
FAM111B,orange
FAM114A1,magenta
FAM117A,greenyellow
FAM117B,turquoise
FAM120C,midnightblue
FAM122C,blue
FAM124A,blue
FAM124B,green
FAM126A,magenta
FAM126B,pink
FAM131A,grey
FAM131B,black
FAM131C,grey
FAM133A,saddlebrown
FAM135A,cyan
FAM135B,black
FAM13A,black
FAM13A-AS1,yellow
FAM13B,skyblue3
FAM13C,green
FAM149A,midnightblue
FAM151A,grey
FAM151B,darkturquoise
FAM153A,turquoise
FAM153CP,turquoise
FAM155A,green
FAM155B,grey
FAM157A,turquoise
FAM157B,brown
FAM157C,brown
FAM160A1,cyan
FAM160A1-DT,tan
FAM161A,midnightblue
FAM162A,darkturquoise
FAM162B,blue
FAM163A,greenyellow
FAM163B,blue
FAM166B,black
FAM166C,grey
FAM167A,grey
FAM167A-AS1,midnightblue
FAM167B,blue
FAM168A,purple
FAM169A,red
FAM169B,grey
FAM171A1,turquoise
FAM171A2,midnightblue
FAM171B,midnightblue
FAM172A,turquoise
FAM172BP,red
FAM174A,orange
FAM174B,midnightblue
FAM174C,purple
FAM177B,blue
FAM178B,grey
FAM180A,grey
FAM180B,black
FAM181A,red
FAM181A-AS1,red
FAM181B,grey
FAM182A,red
FAM182B,turquoise
FAM183A,grey
FAM183BP,grey
FAM184A,greenyellow
FAM184B,red
FAM185BP,brown
FAM186A,yellow
FAM189A1,green
FAM189A2,black
FAM193B,yellow
FAM198B-AS1,green
FAM200B,grey
FAM201A,grey
FAM201B,grey
FAM205A,grey
FAM209B,purple
FAM20A,blue
FAM20C,black
FAM210B,grey
FAM210CP,grey
FAM214B,lightsteelblue1
FAM215A,greenyellow
FAM215B,turquoise
FAM216A,salmon
FAM216B,lightgreen
FAM217A,brown
FAM217B,magenta
FAM218A,midnightblue
FAM219A,lightsteelblue1
FAM21FP,salmon
FAM220CP,grey
FAM221A,lightcyan
FAM221B,lightyellow
FAM222A,magenta
FAM222A-AS1,turquoise
FAM225A,darkturquoise
FAM225B,green
FAM227A,yellow
FAM227B,grey
FAM228A,grey
FAM228B,greenyellow
FAM229A,yellow
FAM229B,green
FAM230C,saddlebrown
FAM234B,midnightblue
FAM237A,turquoise
FAM237B,grey
FAM238B,grey60
FAM238C,red
FAM240A,greenyellow
FAM240C,black
FAM241A,turquoise
FAM241B,turquoise
FAM246C,turquoise
FAM24B,yellow
FAM25A,pink
FAM25BP,pink
FAM25C,pink
FAM25E,pink
FAM25G,pink
FAM27B,grey
FAM27C,grey
FAM27E3,yellow
FAM30A,lightgreen
FAM3B,turquoise
FAM3C,grey
FAM3C2P,purple
FAM3D,cyan
FAM43A,pink
FAM43B,darkmagenta
FAM47E,greenyellow
FAM50A,purple
FAM50B,grey
FAM53A,grey
FAM53B,grey
FAM66A,greenyellow
FAM66B,greenyellow
FAM66C,midnightblue
FAM66D,greenyellow
FAM71E1,lightcyan
FAM71F1,turquoise
FAM71F2,yellow
FAM72A,orange
FAM72B,orange
FAM72C,grey
FAM72D,steelblue
FAM78A,blue
FAM78B,blue
FAM81A,darkorange
FAM81B,turquoise
FAM83A,greenyellow
FAM83A-AS1,greenyellow
FAM83B,purple
FAM83C,cyan
FAM83C-AS1,pink
FAM83D,turquoise
FAM83E,cyan
FAM83F,cyan
FAM83G,pink
FAM83H,lightcyan
FAM85B,grey
FAM86B1,turquoise
FAM86B2,royalblue
FAM86B3P,grey
FAM86C1P,brown4
FAM86C2P,brown4
FAM86DP,skyblue
FAM86EP,grey
FAM86FP,turquoise
FAM86GP,red
FAM86HP,turquoise
FAM86JP,turquoise
FAM86KP,grey
FAM86LP,magenta
FAM86MP,turquoise
FAM87A,turquoise
FAM89A,pink
FAM89B,royalblue
FAM90A1,red
FAM95B1,lightcyan
FAM95C,turquoise
FAM96AP2,red
FAM98C,darkred
FAM9C,green
FANCA,orange
FANCB,orange
FANCD2,orange
FANCD2P2,grey
FANCF,grey
FANCG,purple
FANCI,orange
FANCM,orange
FANK1,pink
FAP,green
FAR2,grey
FAR2P1,darkgreen
FAR2P2,turquoise
FAR2P3,brown
FAR2P4,darkgreen
FARP1,midnightblue
FARP2,purple
FAS,darkturquoise
FASLG,blue
FASN,grey
FAT1,purple
FAT2,salmon
FAT3,green
FAT4,green
FATE1,pink
FAUP1,tan
FAXC,turquoise
FAXDC2,greenyellow
FBF1,purple
FBL,magenta
FBLIM1,lightcyan
FBLL1,grey
FBLN1,green
FBLN2,green
FBLN5,green
FBLN7,darkturquoise
FBN1,green
FBN2,midnightblue
FBN3,turquoise
FBP1,blue
FBP2,black
FBXL13,red
FBXL14,midnightblue
FBXL15,purple
FBXL16,red
FBXL17,grey
FBXL18,purple
FBXL19-AS1,grey
FBXL2,turquoise
FBXL21P,darkgreen
FBXL22,salmon
FBXL6,purple
FBXL7,green
FBXO10,black
FBXO15,greenyellow
FBXO16,pink
FBXO17,grey
FBXO2,midnightblue
FBXO24,turquoise
FBXO25,lightcyan
FBXO27,grey
FBXO30,purple
FBXO30-DT,greenyellow
FBXO32,black
FBXO36,grey
FBXO39,grey
FBXO4,lightcyan
FBXO40,black
FBXO41,turquoise
FBXO43,pink
FBXO44,midnightblue
FBXO45,lightcyan
FBXO6,skyblue
FBXW10,turquoise
FBXW11P1,brown
FBXW12,yellow
FBXW4P1,darkturquoise
FBXW5,blue
FCAMR,lightgreen
FCAR,grey
FCER1A,blue
FCER1G,blue
FCER2,lightgreen
FCGBP,grey
FCGR1A,blue
FCGR1B,blue
FCGR1CP,blue
FCGR2A,blue
FCGR2B,blue
FCGR2C,blue
FCGR3A,blue
FCGR3B,blue
FCGRT,blue
FCHO1,red
FCHSD1,pink
FCMR,darkturquoise
FCN1,blue
FCN3,blue
FCRL1,lightgreen
FCRL2,lightgreen
FCRL3,blue
FCRL4,blue
FCRL5,lightgreen
FCRL6,blue
FCRLA,lightgreen
FCRLB,grey
FDCSP,violet
FDFT1,turquoise
FDXR,magenta
FECH,midnightblue
FEM1A,darkred
FEN1,steelblue
FENDRR,midnightblue
FER,salmon
FER1L4,yellow
FER1L5,red
FER1L6,purple
FER1L6-AS2,red
FERMT1,lightcyan
FERMT2,green
FERMT3,blue
FES,blue
FETUB,cyan
FEZ1,skyblue3
FEZF1,magenta
FEZF1-AS1,magenta
FEZF2,greenyellow
FFAR1,red
FFAR2,pink
FFAR3,blue
FFAR4,blue
FGA,bisque4
FGB,bisque4
FGD1,purple
FGD2,blue
FGD3,blue
FGD4,purple
FGD5,green
FGD5P1,greenyellow
FGD6,purple
FGF1,grey
FGF10,green
FGF11,darkturquoise
FGF12,grey60
FGF13,red
FGF13-AS1,turquoise
FGF14,green
FGF14-AS2,midnightblue
FGF16,green
FGF17,yellow
FGF18,green
FGF19,midnightblue
FGF2,blue
FGF20,greenyellow
FGF21,red
FGF22,pink
FGF3,midnightblue
FGF4,lightyellow
FGF5,magenta
FGF6,black
FGF7,green
FGF7P8,darkgrey
FGF8,lightcyan
FGF9,black
FGFBP1,greenyellow
FGFBP2,red
FGFBP3,salmon
FGFR1,green
FGFR2,turquoise
FGFR3,cyan
FGFR4,darkgreen
FGFRL1,grey
FGG,bisque4
FGGY,orange
FGL1,turquoise
FGL2,blue
FGR,blue
FHAD1,red
FHDC1,pink
FHIT,greenyellow
FHL1,black
FHL2,lightcyan
FHL3,black
FHL5,green
FHOD1,turquoise
FHOD3,magenta
FIBCD1,red
FIBIN,green
FIGN,turquoise
FIGNL1,orange
FIGNL2,midnightblue
FILIP1,black
FILIP1L,magenta
FILNC1,saddlebrown
FIRRE,grey60
FITM1,black
FJX1,skyblue3
FKBP10,red
FKBP11,cyan
FKBP14,magenta
FKBP14-AS1,grey
FKBP1B,grey
FKBP2,yellow
FKBP4,black
FKBP5,turquoise
FKBP6,turquoise
FKBP7,green
FKBP9,magenta
FKBP9P1,magenta
FKBPL,purple
FLACC1,grey
FLG,pink
FLG-AS1,paleturquoise
FLG2,pink
FLI1,blue
FLJ12825,yellow
FLJ13224,turquoise
FLJ16779,green
FLJ20021,skyblue3
FLJ30679,lightcyan1
FLJ31356,salmon
FLJ36000,darkgreen
FLJ37453,salmon
FLJ38576,darkred
FLJ40194,greenyellow
FLJ42393,brown
FLJ42969,pink
FLJ46284,grey
FLNA,lightcyan
FLNB,lightcyan
FLNB-AS1,brown
FLNC,black
FLRT1,yellow
FLRT2,magenta
FLRT3,lightcyan
FLT1,green
FLT3,blue
FLT3LG,blue
FLT4,green
FLVCR1,brown
FLVCR1-DT,lightsteelblue1
FLVCR2,pink
FMC1,turquoise
FMN1,magenta
FMN2,plum1
FMNL1,blue
FMNL2,darkred
FMNL3,green
FMO1,blue
FMO2,blue
FMO3,lightgreen
FMO4,red
FMO5,steelblue
FMO6P,grey
FMO9P,turquoise
FMOD,green
FMR1-IT1,brown
FN1,green
FN3K,turquoise
FNBP1,blue
FNBP1L,darkgrey
FNBP1P1,royalblue
FNDC1,green
FNDC1-IT1,green
FNDC10,sienna3
FNDC11,greenyellow
FNDC3B,purple
FNDC4,magenta
FNDC5,black
FNDC8,turquoise
FNIP2,black
FO393411.1,tan
FO393414.3,red
FO393418.1,grey
FO538757.1,grey
FO680682.1,red
FO681492.1,blue
FOCAD,pink
FOLH1,turquoise
FOLH1B,midnightblue
FOLR1,violet
FOLR1P1,red
FOLR2,blue
FOLR3,skyblue3
FOS,pink
FOSB,pink
FOSL1,lightcyan
FOSL1P1,lightyellow
FOXA1,turquoise
FOXA2,grey
FOXA3,turquoise
FOXB1,blue
FOXB2,midnightblue
FOXC1,grey
FOXC2,magenta
FOXC2-AS1,magenta
FOXCUT,grey
FOXD1,magenta
FOXD2,steelblue
FOXD2-AS1,grey
FOXD3,ivory
FOXD3-AS1,ivory
FOXD4,purple
FOXD4L1,grey
FOXE1,turquoise
FOXE3,darkorange
FOXF1,midnightblue
FOXF2,magenta
FOXG1,grey
FOXG1-AS1,grey
FOXH1,red
FOXI1,violet
FOXI2,ivory
FOXI3,midnightblue
FOXJ1,red
FOXK1,purple
FOXL1,magenta
FOXL2,grey
FOXL2NB,grey
FOXM1,orange
FOXN1,cyan
FOXN2,purple
FOXN3,purple
FOXN3-AS1,grey
FOXN4,darkorange
FOXO1,green
FOXO3B,royalblue
FOXO4,steelblue
FOXO6,greenyellow
FOXO6-AS1,yellow
FOXP1,darkturquoise
FOXP2,cyan
FOXP3,blue
FOXP4,red
FOXP4-AS1,magenta
FOXQ1,grey
FOXRED2,turquoise
FOXS1,green
FP236383.5,grey
FP236383.9,lightyellow
FP325330.3,grey
FP325331.1,grey
FP326651.1,grey
FP565260.1,grey
FP565260.3,grey
FP565260.6,purple
FP671120.4,grey
FP671120.7,grey
FPGS,purple
FPGT-TNNI3K,brown
FPR1,blue
FPR2,blue
FPR3,blue
FRAS1,turquoise
FRAT1,lightcyan
FRAT2,lightcyan
FREM1,blue
FREM2,midnightblue
FREM3,grey
FRG1-DT,turquoise
FRG1BP,orange
FRG1CP,grey
FRG1DP,brown
FRG1EP,grey
FRG1FP,saddlebrown
FRG1GP,saddlebrown
FRG1JP,yellow
FRG2C,grey60
FRG2FP,darkturquoise
FRG2HP,grey
FRG2JP,grey
FRGCA,darkorange
FRK,royalblue
FRMD1,greenyellow
FRMD3,black
FRMD4A,green
FRMD4B,purple
FRMD5,magenta
FRMD6,purple
FRMD6-AS1,turquoise
FRMD7,green
FRMPD1,turquoise
FRMPD2,greenyellow
FRMPD3,greenyellow
FRMPD4,magenta
FRRS1L,midnightblue
FRS2,grey
FRS3,darkred
FRY,green
FRYL,purple
FRZB,blue
FSBP,turquoise
FSCN1,lightcyan
FSCN1P1,pink
FSCN2,turquoise
FSCN3,grey
FSD1,midnightblue
FSD1L,black
FSD2,black
FSIP1,magenta
FSIP2,grey60
FSIP2-AS1,grey60
FSIP2-AS2,grey60
FST,skyblue3
FSTL1,green
FSTL3,turquoise
FSTL4,turquoise
FSTL5,mediumpurple3
FTCD,yellow
FTCDNL1,magenta
FTH1,grey
FTH1P1,tan
FTH1P10,tan
FTH1P11,tan
FTH1P12,tan
FTH1P15,tan
FTH1P16,tan
FTH1P19,grey
FTH1P2,tan
FTH1P20,tan
FTH1P22,blue
FTH1P23,tan
FTH1P3,tan
FTH1P4,tan
FTH1P5,tan
FTH1P7,tan
FTH1P8,tan
FTHL17,grey
FTL,turquoise
FTLP10,cyan
FTLP14,blue
FTLP15,black
FTLP2,tan
FTLP3,tan
FTOP1,turquoise
FTX,brown
FUCA1,blue
FUOM,purple
FURIN,magenta
FUT1,pink
FUT10,turquoise
FUT2,cyan
FUT3,cyan
FUT4,magenta
FUT6,cyan
FUT7,blue
FUT8,magenta
FUT8-AS1,greenyellow
FUT9,darkolivegreen
FUZ,ivory
FXYD1,black
FXYD2,purple
FXYD3,yellow
FXYD4,grey
FXYD5,turquoise
FXYD6,green
FXYD7,grey
FYB1,darkturquoise
FYB2,greenyellow
FYCO1,black
FYN,green
FZD1,darkgrey
FZD10,grey
FZD10-AS1,green
FZD2,magenta
FZD3,darkgreen
FZD4,green
FZD4-DT,black
FZD5,grey
FZD6,tan
FZD7,turquoise
FZD8,greenyellow
FZD9,turquoise
G0S2,grey
G2E3-AS1,grey60
G3BP1P1,brown
G6PC,lightyellow
G6PC3,pink
G6PD,paleturquoise
GAA,greenyellow
GAB1,purple
GAB2,steelblue
GAB3,blue
GABARAP,yellow
GABARAPL1,greenyellow
GABBR1,yellow
GABBR2,orangered4
GABPB1-AS1,yellow
GABPB1-IT1,salmon
GABPB2,brown
GABRA1,orangered4
GABRA2,midnightblue
GABRA3,grey60
GABRA4,midnightblue
GABRA5,midnightblue
GABRB1,midnightblue
GABRB2,greenyellow
GABRB3,grey60
GABRD,plum1
GABRE,yellow
GABRG1,darkolivegreen
GABRG2,grey60
GABRG3,midnightblue
GABRP,violet
GABRQ,grey60
GABRR1,grey60
GABRR2,yellow
GACAT2,turquoise
GAD1,grey
GAD2,darkorange
GADD45A,black
GADD45B,black
GADD45G,black
GADL1,black
GAGE1,saddlebrown
GAGE12J,grey
GAGE2A,saddlebrown
GAL,darkgreen
GAL3ST1,darkgreen
GAL3ST2,turquoise
GAL3ST4,grey
GALC,magenta
GALE,midnightblue
GALM,blue
GALNS,blue
GALNT1,sienna3
GALNT10,lightcyan
GALNT11,greenyellow
GALNT12,turquoise
GALNT13,grey60
GALNT14,grey
GALNT15,green
GALNT16,black
GALNT17,black
GALNT18,skyblue3
GALNT2,lightcyan
GALNT3,pink
GALNT4,purple
GALNT5,darkgrey
GALNT6,lightcyan
GALNT7,grey
GALNT8,black
GALNT9,turquoise
GALNTL6,black
GALR1,darkolivegreen
GALR2,darkturquoise
GALR3,turquoise
GALT,lightsteelblue1
GAMT,lightcyan
GAN,cyan
GANC,turquoise
GAP43,midnightblue
GAPDH,grey
GAPDHP1,tan
GAPDHP14,greenyellow
GAPDHP2,tan
GAPDHP21,grey60
GAPDHP22,grey
GAPDHP25,tan
GAPDHP35,grey
GAPDHP38,tan
GAPDHP40,tan
GAPDHP43,saddlebrown
GAPDHP44,tan
GAPDHP51,brown
GAPDHP60,tan
GAPDHP61,tan
GAPDHP63,tan
GAPDHP64,tan
GAPDHP65,tan
GAPDHP68,tan
GAPDHP69,tan
GAPDHP70,tan
GAPDHP71,tan
GAPDHP72,tan
GAPDHP73,tan
GAPLINC,grey
GAPT,blue
GAREM1,royalblue
GAREM2,turquoise
GARNL3,grey
GAS1,green
GAS1RR,black
GAS2,midnightblue
GAS2L1,grey
GAS2L1P2,turquoise
GAS2L2,grey
GAS2L3,darkorange
GAS5,yellow
GAS6,royalblue
GAS6-AS1,brown
GAS6-DT,skyblue3
GAS7,blue
GAS8-AS1,brown
GASAL1,greenyellow
GASK1A,blue
GASK1B,green
GAST,lightcyan1
GATA1,blue
GATA2,grey
GATA2-AS1,grey
GATA3,darkturquoise
GATA3-AS1,grey
GATA4,red
GATA5,grey
GATA6,green
GATA6-AS1,grey
GATAD1,grey
GATB,turquoise
GATD1,yellow
GATD3A,grey
GATD3B,grey
GATM,skyblue3
GBA2,lightsteelblue1
GBA3,saddlebrown
GBAP1,yellow
GBE1,black
GBGT1,blue
GBP1,skyblue
GBP1P1,blue
GBP2,blue
GBP3,skyblue
GBP4,blue
GBP5,blue
GBP6,cyan
GBP7,magenta
GBX1,greenyellow
GBX2,greenyellow
GC,bisque4
GCA,blue
GCAT,red
GCC2-AS1,green
GCGR,turquoise
GCH1,blue
GCHFR,lightcyan
GCK,darkorange
GCKR,red
GCLC,paleturquoise
GCLM,paleturquoise
GCM1,lightyellow
GCNA,yellow
GCNT1,grey
GCNT1P3,brown
GCNT2,turquoise
GCNT3,cyan
GCNT4,pink
GCOM1,pink
GCOM2,cyan
GCSAM,greenyellow
GCSAML,blue
GCSHP5,tan
GDA,magenta
GDAP1,grey
GDAP1L1,darkolivegreen
GDF10,black
GDF11,turquoise
GDF15,turquoise
GDF3,blue
GDF5,darkmagenta
GDF6,green
GDF7,turquoise
GDF9,darkred
GDNF,grey
GDNF-AS1,grey
GDPD1,grey
GDPD2,pink
GDPD3,pink
GDPD4,red
GDPD5,blue
GDPGP1,magenta
GEM,green
GEMIN8P4,blue
GET1,grey
GFAP,darkolivegreen
GFI1,blue
GFI1B,darkorange
GFOD1,lightcyan
GFOD2,pink
GFPT2,magenta
GFRA1,blue
GFRA2,blue
GFRA3,midnightblue
GFUS,royalblue
GFY,darkorange
GGACT,grey
GGCT,purple
GGCTP1,black
GGH,pink
GGN,grey
GGNBP1,red
GGT1,grey
GGT2,grey
GGT3P,lightyellow
GGT4P,lightyellow
GGT5,green
GGT6,cyan
GGT7,turquoise
GGT8P,lightyellow
GGTA1,blue
GGTA2P,greenyellow
GHET1,blue
GHR,grey
GHRH,red
GHRHR,turquoise
GHRL,blue
GHRLOS,yellow
GHSR,grey
GIGYF1,grey
GIHCG,pink
GIMAP1,blue
GIMAP2,blue
GIMAP4,blue
GIMAP5,blue
GIMAP6,blue
GIMAP7,blue
GIMAP8,blue
GINS1,orange
GINS2,steelblue
GINS4,orange
GIP,lightyellow
GIPC2,darkorange
GIPC3,green
GIPR,yellow
GJA1,pink
GJA1P1,purple
GJA3,magenta
GJA4,green
GJA5,green
GJB1,violet
GJB2,pink
GJB3,lightcyan
GJB4,pink
GJB5,pink
GJB6,pink
GJB7,grey60
GJC1,magenta
GJC2,royalblue
GJD2,black
GJD3,blue
GK,cyan
GK-AS1,brown
GK4P,royalblue
GK5,royalblue
GKAP1,lightcyan
GKN1,grey
GLA,paleturquoise
GLB1L,grey
GLB1L2,magenta
GLB1L3,red
GLCCI1,lightgreen
GLDC,lightsteelblue1
GLDCP1,grey
GLDN,turquoise
GLI1,turquoise
GLI2,turquoise
GLI3,lightcyan
GLI4,yellow
GLIDR,salmon
GLIPR1,magenta
GLIPR1L1,greenyellow
GLIPR1L2,greenyellow
GLIPR2,blue
GLIS1,green
GLIS2,magenta
GLIS2-AS1,red
GLIS3,green
GLIS3-AS1,grey
GLOD5,turquoise
GLP1R,green
GLP2R,grey
GLRA3,grey60
GLRA4,pink
GLRB,midnightblue
GLRX,royalblue
GLRX3P2,tan
GLRX5P3,yellow
GLS,lightcyan
GLS2,lightcyan
GLT1D1,black
GLT8D2,green
GLTP,cyan
GLTPD2,salmon
GLUD1P2,grey
GLUD2,purple
GLUL,turquoise
GLULP4,greenyellow
GLYAT,magenta
GLYATL1,midnightblue
GLYATL1P2,midnightblue
GLYATL2,turquoise
GLYATL3,red
GLYCTK,purple
GM2A,pink
GMDS,grey
GMDS-DT,darkred
GMFG,blue
GMNC,darkorange
GMNN,steelblue
GMPR,black
GMPSP1,tan
GNA12,lightcyan
GNA14,blue
GNA15,midnightblue
GNAI1,pink
GNAL,greenyellow
GNAO1,grey
GNAQP1,purple
GNAS-AS1,grey
GNAT1,turquoise
GNAT2,purple
GNAZ,midnightblue
GNB1L,purple
GNB3,brown
GNB4,grey
GNE,pink
GNG11,green
GNG12,darkred
GNG13,brown
GNG2,blue
GNG3,yellow
GNG4,grey
GNG5,grey
GNG7,lightgreen
GNG8,blue
GNGT1,grey60
GNGT2,blue
GNLY,blue
GNMT,magenta
GNPNAT1,purple
GNRH1,yellow
GNRH2,yellow
GNRHR,pink
GNRHR2P1,grey
GOLGA2P10,yellow
GOLGA2P4,turquoise
GOLGA2P5,yellow
GOLGA2P7,grey
GOLGA2P8,lightyellow
GOLGA6L1,cyan
GOLGA6L10,yellow
GOLGA6L2,grey
GOLGA6L22,cyan
GOLGA6L4,brown
GOLGA6L5P,brown
GOLGA6L6,cyan
GOLGA6L7,darkgreen
GOLGA6L9,yellow
GOLGA7,purple
GOLGA7B,turquoise
GOLGA8A,yellow
GOLGA8B,yellow
GOLGA8G,red
GOLGA8N,darkred
GOLGA8R,blue
GOLGA8S,brown
GOLGA8UP,brown
GOLGA8VP,greenyellow
GOLIM4,royalblue
GOLM1,blue
GOLPH3L,grey
GOLT1A,darkorange
GORAB-AS1,green
GOT2P2,grey
GOT2P3,grey
GP1BA,greenyellow
GP2,violet
GP5,blue
GP6,turquoise
GPA33,blue
GPAT2,blue
GPAT2P1,greenyellow
GPAT2P2,turquoise
GPAT3,paleturquoise
GPBAR1,blue
GPC1,blue
GPC2,turquoise
GPC3,turquoise
GPC4,black
GPC5,midnightblue
GPC6,green
GPCPD1,red
GPD1,black
GPD1L,greenyellow
GPD2,purple
GPER1,red
GPHA2,ivory
GPHB5,turquoise
GPHN,grey
GPIHBP1,green
GPLD1,magenta
GPM6A,darkolivegreen
GPM6B,green
GPNMB,turquoise
GPR1,pink
GPR1-AS,lightyellow
GPR101,greenyellow
GPR12,violet
GPR132,blue
GPR135,grey
GPR137C,greenyellow
GPR141,blue
GPR142,greenyellow
GPR143,red
