gene_id,module
ECD,orangered3
ECE1,blue
ECE1-AS1,brown
ECEL1,turquoise
ECH1,purple
ECHDC1,darkred
ECHDC2,yellow
ECHDC3,black
ECHS1,purple
ECI1,red
ECI2,turquoise
ECI2-DT,green
ECM1,black
ECM2,greenyellow
ECPAS,purple
ECRG4,magenta
ECSCR,magenta
ECSIT,red
ECT2,green
ECT2L,green
EDA,purple
EDA2R,tan
EDAR,turquoise
EDARADD,grey
EDC4,darkgreen
EDDM13,magenta
EDDM3A,grey
EDDM3B,grey
EDEM1,black
EDEM2,grey
EDEM3,violet
EDF1,red
EDIL3,greenyellow
EDIL3-DT,greenyellow
EDN1,turquoise
EDN2,blue
EDN3,magenta
EDNRA,greenyellow
EDNRB,magenta
EDNRB-AS1,grey
EDRF1,grey
EDRF1-AS1,pink
EDRF1-DT,pink
EEA1,black
EED,skyblue3
EEF1A1,salmon
EEF1A1P1,salmon
EEF1A1P10,salmon
EEF1A1P11,salmon
EEF1A1P12,salmon
EEF1A1P13,salmon
EEF1A1P14,salmon
EEF1A1P16,salmon
EEF1A1P17,salmon
EEF1A1P19,salmon
EEF1A1P22,salmon
EEF1A1P24,salmon
EEF1A1P25,salmon
EEF1A1P28,salmon
EEF1A1P29,salmon
EEF1A1P3,salmon
EEF1A1P30,salmon
EEF1A1P38,salmon
EEF1A1P4,salmon
EEF1A1P5,salmon
EEF1A1P6,salmon
EEF1A1P7,salmon
EEF1A1P8,salmon
EEF1A1P9,salmon
EEF1A2,turquoise
EEF1AKMT1,purple
EEF1AKMT2,grey
EEF1AKMT3,grey
EEF1AKMT4,green
EEF1AKNMT,lightgreen
EEF1B2,lightcyan
EEF1B2P2,salmon
EEF1B2P3,lightcyan
EEF1B2P6,lightcyan
EEF1D,saddlebrown
EEF1DP1,red
EEF1DP4,grey
EEF1DP5,blue
EEF1E1,tan
EEF1E1P1,blue
EEF1GP1,salmon
EEF1GP4,salmon
EEF1GP5,salmon
EEF2,red
EEF2K,blue
EEF2KMT,red
EEFSEC,red
EEPD1,grey
EFCAB1,magenta
EFCAB10,blue
EFCAB11,turquoise
EFCAB12,blue
EFCAB13,pink
EFCAB14,black
EFCAB2,blue
EFCAB3,grey
EFCAB5,grey
EFCAB6,green
EFCAB6-AS1,green
EFCAB7,grey
EFCAB8,yellow
EFCC1,blue
EFEMP1,grey
EFEMP2,lightyellow
EFHB,white
EFHC1,blue
EFHC2,white
EFHD1,blue
EFHD2,mediumpurple3
EFL1P1,turquoise
EFNA1,lightgreen
EFNA2,grey
EFNA3,lightgreen
EFNA4,lightgreen
EFNA5,turquoise
EFNB1,black
EFNB2,magenta
EFNB3,grey
EFR3A,darkturquoise
EFR3B,lightcyan
EFS,turquoise
EFTUD2,magenta
EGF,grey
EGFEM1P,magenta
EGFL6,yellow4
EGFL7,red
EGFL8,yellow
EGFLAM,magenta
EGFR,turquoise
EGFR-AS1,blue
EGILA,grey
EGLN1,darkseagreen4
EGLN2,blue
EGLN3,grey
EGOT,green
EGR1,mediumorchid
EGR2,mediumorchid
EGR3,mediumorchid
EGR4,mediumorchid
EHBP1,blue
EHBP1L1,mediumpurple3
EHD1,black
EHD2,greenyellow
EHD3,grey
EHD4-AS1,green
EHF,grey
EHHADH,saddlebrown
EHMT1,red
EHMT2,tan
EHMT2-AS1,yellow
EI24,skyblue3
EI24P2,grey
EID1,blue
EID2,lavenderblush3
EID2B,grey
EID3,brown
EIF1AD,navajowhite2
EIF1AX,yellow
EIF1AXP1,salmon
EIF1AY,grey
EIF1B-AS1,green
EIF1P4,grey
EIF1P6,yellow
EIF1P7,salmon
EIF2AK2,darkorange
EIF2AK3,purple
EIF2AK3-DT,cyan
EIF2AK4,black
EIF2B2,purple
EIF2B3,tan
EIF2D,lightgreen
EIF2S1,darkmagenta
EIF2S2,green
EIF2S2P4,salmon
EIF2S3,magenta
EIF2S3B,grey
EIF3A,purple
EIF3B,tan
EIF3C,grey
EIF3CL,darkorange2
EIF3D,skyblue
EIF3E,steelblue
EIF3F,lightcyan
EIF3FP3,salmon
EIF3G,red
EIF3H,steelblue
EIF3I,tan
EIF3J,grey
EIF3J-DT,blue
EIF3K,lavenderblush3
EIF3KP1,grey
EIF3L,grey
EIF3LP2,salmon
EIF3LP3,grey
EIF3M,green
EIF4A1,yellow
EIF4A1P10,salmon
EIF4A2,grey
EIF4A2P1,brown
EIF4A2P2,orangered3
EIF4A3,sienna3
EIF4B,grey
EIF4BP2,black
EIF4BP3,salmon
EIF4BP6,black
EIF4BP7,grey
EIF4E,black
EIF4E1B,grey
EIF4E3,tan
EIF4EBP1,lightsteelblue
EIF4EBP2,orangered3
EIF4EBP3,red
EIF4EP1,pink
EIF4EP2,black
EIF4G1,yellow
EIF4G2,red
EIF4G3,black
EIF4HP1,darkorange2
EIF4HP2,grey
EIF5,darkmagenta
EIF5A,tan
EIF5A2,greenyellow
EIF5AL1,grey
EIF5AP3,grey
EIF5AP4,darkorange2
EIF5B,green
EIF6,floralwhite
EIPR1,purple
EIPR1-IT1,grey
ELAC1,lightcyan
ELAC2,plum
ELANE,yellow
ELAPOR1,blue
ELAPOR2,lightgreen
ELAVL2,green
ELAVL3,royalblue
ELAVL4,grey
ELDR,grey
ELF1,orangered4
ELF2P1,grey
ELF3,lightgreen
ELF3-AS1,grey
ELF4,turquoise
ELF5,turquoise
ELFN1,magenta
ELFN1-AS1,green
ELFN2,grey
ELK2AP,grey
ELK2BP,grey
ELK3,magenta
ELK4,violet
ELL2,sienna3
ELL2P1,purple
ELL3,grey
ELMO1,brown
ELMO2,black
ELMO3,blue
ELMOD1,grey
ELMOD2,black
ELMOD3,yellow
ELN,magenta
ELN-AS1,blue
ELOA-AS1,grey
ELOA2,grey
ELOB,red
ELOBP2,salmon
ELOC,steelblue
ELOCP19,pink
ELOCP21,pink
ELOF1,red
ELOVL1,tan
ELOVL2,blue
ELOVL2-AS1,blue
ELOVL3,grey
ELOVL4,turquoise
ELOVL5,blue
ELOVL6,grey
ELOVL7,grey
ELP1,black
ELP2,blue
ELP3,bisque4
ELP5,plum
EMB,black
EMBP1,grey
EMC1-AS1,yellow
EMC10,red
EMC2,steelblue
EMC3,turquoise
EMC3-AS1,green
EMC6,red
EMC7,grey
EMC8,darkgreen
EMC9,coral1
EMCN,magenta
EMD,red
EME1,green
EME2,blue
EMG1,mediumpurple2
EMID1,blue
EMILIN1,lightyellow
EMILIN2,brown
EMILIN3,turquoise
EML1,grey
EML2,blue
EML3,red
EML4,blue
EML4-AS1,brown
EML5,purple
EML6,turquoise
EMP1,turquoise
EMP2,brown
EMP3,brown
EMSLR,blue
EMSY,skyblue1
EMX1,blue
EMX2,greenyellow
EMX2OS,greenyellow
EN1,blue
EN2,grey
ENAH,orange
ENAM,grey
ENC1,greenyellow
ENDOD1,turquoise
ENDOG,red
ENDOU,grey
ENDOV,grey
ENG,magenta
ENGASE,yellow
ENHO,brown
ENKD1,red
ENKUR,white
ENO1,blue
ENO1-AS1,cyan
ENO2,grey
ENO3,yellow
ENO4,blue
ENOPH1,lightyellow
ENOSF1,yellow
ENOX1,greenyellow
ENOX2,blue
ENPEP,magenta
ENPP1,blue
ENPP2,magenta
ENPP3,grey
ENPP4,saddlebrown
ENPP5,green
ENPP6,turquoise
ENPP7,grey
ENPP7P10,blue
ENPP7P11,blue
ENPP7P4,blue
ENPP7P5,grey
ENPP7P7,grey
ENPP7P8,grey
ENSA,lightgreen
ENSAP2,salmon
ENTHD1,brown
ENTPD1,magenta
ENTPD1-AS1,pink
ENTPD2,red
ENTPD3,greenyellow
ENTPD3-AS1,green
ENTPD4,purple
ENTPD5,blue
ENTPD6,coral2
ENTPD7,plum2
ENTPD8,blue
ENTR1,red
ENY2,steelblue
EOGT,brown
EOLA1,turquoise
EOLA2,turquoise
EOMES,brown
EP300,purple
EP300-AS1,grey
EP400P1,yellow
EPAS1,magenta
EPB41,black
EPB41L1,grey
EPB41L2,turquoise
EPB41L3,black
EPB41L4A,tan
EPB41L4A-AS1,lightcyan
EPB41L4A-DT,green
EPB41L4B,grey
EPB41L5,black
EPB42,darkgrey
EPC2,purple
EPCAM,green
EPCAM-DT,turquoise
EPDR1,greenyellow
EPG5,skyblue2
EPGN,grey
EPHA1,red
EPHA1-AS1,brown
EPHA10,turquoise
EPHA2,turquoise
EPHA3,greenyellow
EPHA4,brown
EPHA5,magenta
EPHA6,grey
EPHA7,grey
EPHA8,grey
EPHB1,turquoise
EPHB2,brown
EPHB3,turquoise
EPHB4,grey
EPHB6,mediumpurple3
EPHX1,grey
EPHX2,bisque4
EPHX3,turquoise
EPHX4,grey
EPM2A,darkred
EPM2AIP1,lightgreen
EPN1,red
EPN2,lightcyan
EPN2-AS1,pink
EPN3,turquoise
EPO,grey
EPOP,blue
EPOR,blue
EPPIN,white
EPPIN-WFDC6,darkolivegreen
EPPK1,saddlebrown
EPRS1,orange
EPS15-AS1,grey
EPS15L1,grey
EPS8,blue
EPS8L1,blue
EPS8L2,red
EPS8L3,grey
EPSTI1,darkorange
EPX,grey
EPYC,greenyellow
ERAL1,indianred4
ERAP1,black
ERAP2,grey
ERAS,black
ERBB2,thistle1
ERBB3,blue
ERBB4,blue
ERBIN,black
ERC1,purple
ERC2,turquoise
ERCC1,lavenderblush3
ERCC2,lavenderblush3
ERCC4,black
ERCC5,brown4
ERCC6,purple
ERCC6L,green
ERCC6L2,black
EREG,turquoise
ERF,red
ERFE,green
ERFL,red
ERG,magenta
ERG28,grey
ERGIC1,blue
ERGIC2,red
ERGIC3,floralwhite
ERH,purple
ERI1,bisque4
ERI2,black
ERI3,tan
ERI3-IT1,pink
ERICD,saddlebrown
ERICH1,bisque4
ERICH2,grey
ERICH3,blue
ERICH5,blue
ERICH6,grey
ERICH6-AS1,blue
ERICH6B,pink
ERLEC1,black
ERLIN2,lightsteelblue
ERLNC1,blue
ERMAP,grey
ERMARD,grey
ERMN,greenyellow
ERMP1,black
ERN1,grey
ERN2,turquoise
ERO1A,yellow
ERO1B,blue
ERP27,grey
ERP29,red
ERP44,blue
ERRFI1,turquoise
ERV3-1,pink
ERVE-1,blue
ERVFRD-1,magenta
ERVFRD-3,pink
ERVH48-1,grey
ERVK13-1,pink
ERVK3-1,blue
ERVK9-11,grey
ERVMER34-1,steelblue
ERVV-1,blue
ERVV-2,grey
ERVW-1,pink
ESAM,magenta
ESCO1,skyblue2
ESCO2,green
ESD,orangered4
ESF1,red
ESM1,grey
ESPL1,green
ESPN,grey
ESPNL,grey
ESPNP,yellow
ESR1,blue
ESR2,brown
ESRG,magenta
ESRP1,darkturquoise
ESRP2,darkgreen
ESRRA,mediumpurple3
ESRRAP2,green
ESRRB,grey
ESRRG,grey
ESS2,skyblue
ESX1,tan
ESYT1,yellow
ESYT2,purple
ESYT3,blue
ETFA,grey
ETFB,red
ETFBKMT,blue
ETFDH,black
ETFRF1,grey
ETHE1,red
ETNK1,pink
ETNK2,blue
ETNPPL,grey
ETS1,brown
ETS2,brown
ETV1,greenyellow
ETV2,red
ETV3,orange
ETV3L,turquoise
ETV4,grey
ETV5,brown
ETV5-AS1,brown
ETV6,turquoise
ETV7,darkorange
ETV7-AS1,brown
EVA1A,lightyellow
EVA1C,brown
EVC,greenyellow
EVC2,lightyellow
EVI2A,brown
EVI2B,brown
EVI5,black
EVI5L,red
EVL,blue
EVPL,sienna3
EVPLL,grey
EVX1,grey
EVX2,grey
EWSAT1,blue
EXD1,grey
EXD2,darkmagenta
EXD3,yellow
EXO1,green
EXO5,tan
EXOC2,grey
EXOC3-AS1,cyan
EXOC3L1,red
EXOC3L2,magenta
EXOC3L4,grey
EXOC5,darkmagenta
EXOC6,turquoise
EXOC6B,purple
EXOC7,lightcyan
EXOC8,orange
EXOG,grey
EXOSC1,black
EXOSC10-AS1,tan
EXOSC2,green
EXOSC3,grey
EXOSC3P1,grey
EXOSC4,saddlebrown
EXOSC5,lavenderblush3
EXOSC6,darkgreen
EXOSC7,red
EXOSC8,orangered4
EXPH5,skyblue3
EXT1,blue
EXT2,grey
EXTL1,grey
EXTL2,red
EXTL3,bisque4
EXTL3-AS1,yellow
EYA1,grey
EYA2,grey
EYA3,purple
EYA4,greenyellow
EYS,violet
EZH1,blue
EZH2,green
EZHIP,midnightblue
EZR,plum1
F10,magenta
F11-AS1,turquoise
F11R,lightgreen
F12,red
F13A1,greenyellow
F2,grey
F2R,magenta
F2RL1,greenyellow
F2RL2,magenta
F2RL3,magenta
F3,magenta
F5,brown
F7,blue
F8,black
F8A1,grey
FA2H,grey
FAAH,blue
FAAH2,turquoise
FAAHP1,blue
FAAP100,sienna3
FAAP20,red
FAAP24,green
FABP1,grey
FABP3,grey
FABP4,darkgrey
FABP5,blue
FABP5P1,turquoise
FABP5P2,turquoise
FABP5P7,turquoise
FABP5P9,blue
FABP6,grey
FABP7,turquoise
FADD,grey
FADS1,blue
FADS2,yellow
FADS3,black
FADS6,turquoise
FAF1,tan
FAF2,black
FAH,green
FAHD1,red
FAHD2A,black
FAHD2B,grey
FAHD2CP,yellow
FAHD2P1,grey
FAIM,green
FAIM2,grey
FALEC,grey
FAM102A,blue
FAM102B,black
FAM104A,paleturquoise
FAM104B,purple
FAM106A,grey
FAM106C,grey
FAM107A,turquoise
FAM107B,grey
FAM110A,red
FAM110B,green
FAM110C,blue
FAM110D,magenta
FAM111A,lightcyan
FAM111A-DT,turquoise
FAM111B,green
FAM114A1,black
FAM114A2,black
FAM117A,grey
FAM117B,blue
FAM118A,skyblue
FAM118B,skyblue3
FAM120A,black
FAM120AOS,green
FAM120B,darkred
FAM120C,black
FAM122B,lightcyan
FAM122C,plum1
FAM124A,turquoise
FAM124B,magenta
FAM126A,brown
FAM126B,purple
FAM131A,red
FAM131B,tan
FAM131C,turquoise
FAM133A,midnightblue
FAM135A,blue
FAM135B,grey
FAM136A,green
FAM13A,turquoise
FAM13A-AS1,magenta
FAM13B,black
FAM13C,magenta
FAM149A,grey
FAM149B1,orangered3
FAM151A,grey
FAM151B,black
FAM153A,brown
FAM153CP,turquoise
FAM155A,grey
FAM155B,royalblue
FAM156B,darkorange2
FAM157A,grey
FAM157B,turquoise
FAM157C,grey
FAM160A1,purple
FAM160A1-DT,darkturquoise
FAM160A2,yellow
FAM160B1,red
FAM160B2,bisque4
FAM161A,grey
FAM161B,blue
FAM162A,purple
FAM162B,magenta
FAM163A,blue
FAM163B,grey
FAM166A,yellow
FAM166B,white
FAM166C,turquoise
FAM167A,grey
FAM167A-AS1,grey
FAM167B,red
FAM168A,red
FAM168B,grey
FAM169A,black
FAM169B,turquoise
FAM170A,grey
FAM171A1,turquoise
FAM171A2,red
FAM171B,purple
FAM172A,black
FAM172BP,brown
FAM174A,blue
FAM174B,blue
FAM174C,red
FAM177A1,coral1
FAM177B,darkturquoise
FAM178B,grey
FAM180A,greenyellow
FAM180B,magenta
FAM181A,magenta
FAM181A-AS1,grey
FAM181B,turquoise
FAM182A,darkslateblue
FAM182B,grey
FAM183A,blue
FAM183BP,yellow
FAM184A,grey
FAM184B,blue
FAM185A,grey
FAM185BP,pink
FAM186A,yellow
FAM186B,yellow
FAM187B2P,red
FAM189A1,greenyellow
FAM189A2,magenta
FAM189B,lightgreen
FAM193B,yellow
FAM198B-AS1,green
FAM199X,black
FAM200A,grey
FAM200B,grey
FAM201A,grey
FAM201B,cyan
FAM205A,purple
FAM207A,tan
FAM207BP,tan
FAM207CP,grey
FAM209B,grey
FAM20A,brown
FAM20B,violet
FAM20C,turquoise
FAM210A,green
FAM210B,grey
FAM210CP,grey
FAM214A,blue
FAM214B,darkturquoise
FAM215A,brown
FAM215B,grey
FAM216A,steelblue
FAM216B,white
FAM217A,pink
FAM217B,floralwhite
FAM218A,turquoise
FAM219A,grey
FAM219B,black
FAM21EP,yellow
FAM21FP,yellow
FAM220CP,grey
FAM221A,yellow
FAM221B,grey
FAM222A,blue
FAM222A-AS1,grey
FAM222B,indianred4
FAM225A,grey
FAM225B,greenyellow
FAM227A,yellow
FAM227B,lightgreen
FAM228A,magenta
FAM228B,blue
FAM229A,yellow
FAM229B,grey
FAM230C,midnightblue
FAM230G,grey
FAM230I,grey
FAM234A,red
FAM234B,blue
FAM237B,blue
FAM238B,turquoise
FAM238C,yellow
FAM240A,turquoise
FAM240C,green
FAM241A,blue
FAM241B,black
FAM242C,turquoise
FAM246C,grey
FAM24B,black
FAM25A,grey
FAM27B,grey
FAM27C,grey
FAM27E3,green
FAM30A,grey60
FAM3A,red
FAM3B,grey
FAM3C,yellow
FAM3C2P,purple
FAM3D,turquoise
FAM3D-AS1,grey
FAM43A,magenta
FAM43B,magenta
FAM47E,blue
FAM47E-STBD1,black
FAM50A,red
FAM50B,red
FAM53A,red
FAM53B,saddlebrown
FAM53B-AS1,grey
FAM66A,grey
FAM66B,tan
FAM66C,grey
FAM66D,grey
FAM71C,grey
FAM71D,yellow
FAM71E1,red
FAM71E2,white
FAM71F1,grey
FAM71F2,yellow
FAM72A,green
FAM72B,green
FAM72C,green
FAM72D,green
FAM76B,skyblue3
FAM78A,brown
FAM78B,turquoise
FAM81A,green
FAM81B,blue
FAM83A,grey
FAM83A-AS1,grey
FAM83B,turquoise
FAM83C,turquoise
FAM83C-AS1,red
FAM83D,green
FAM83E,blue
FAM83F,skyblue
FAM83G,grey
FAM83H,saddlebrown
FAM85B,blue
FAM86B1,bisque4
FAM86B2,bisque4
FAM86B3P,blue
FAM86C1P,grey
FAM86C2P,grey
FAM86DP,grey
FAM86EP,turquoise
FAM86FP,yellow
FAM86GP,grey
FAM86HP,grey
FAM86JP,grey
FAM86KP,grey
FAM86LP,grey
FAM86MP,grey
FAM87A,grey
FAM89A,turquoise
FAM89B,navajowhite2
FAM8A1,red
FAM90A1,black
FAM90A20P,tan
FAM90A25P,bisque4
FAM90A2P,bisque4
FAM91A1,darkturquoise
FAM91A3P,darkturquoise
FAM95B1,yellow
FAM95C,grey
FAM96AP2,turquoise
FAM98A,blue
FAM98B,black
FAM98C,red
FAM9A,grey
FAM9C,midnightblue
FAN1,lightcyan
FANCA,green
FANCB,green
FANCC,green
FANCD2,green
FANCD2OS,grey
FANCD2P2,grey
FANCE,blue
FANCF,turquoise
FANCG,tan
FANCI,green
FANCL,grey
FANCM,darkmagenta
FANK1,blue
FAP,greenyellow
FAR1,blue
FAR2,grey
FAR2P1,grey
FAR2P2,antiquewhite4
FAR2P3,antiquewhite4
FAR2P4,grey
FARP1,brown4
FARP2,purple
FARS2,purple
FARSA,red
FARSA-AS1,grey
FARSB,green
FAS,brown
FASLG,brown
FASN,turquoise
FASTK,red
FASTKD1,grey
FASTKD2,green
FASTKD3,red
FASTKD5,coral2
FAT1,greenyellow
FAT2,turquoise
FAT3,greenyellow
FAT4,magenta
FATE1,grey
FAU,navajowhite2
FAUP1,salmon
FAXC,darkred
FAXDC2,magenta
FBF1,sienna3
FBL,lavenderblush3
FBLIM1,turquoise
FBLL1,blue
FBLN1,greenyellow
FBLN2,lightyellow
FBLN5,brown
FBLN7,grey
FBN1,greenyellow
FBN2,greenyellow
FBN3,blue
FBP1,blue
FBP2,grey
FBRS,red
FBRSL1,red
FBXL12,red
FBXL13,grey
FBXL14,mediumpurple2
FBXL15,red
FBXL16,blue
FBXL17,black
FBXL18,grey
FBXL19,red
FBXL19-AS1,darkgreen
FBXL2,blue
FBXL20,thistle1
FBXL21P,grey
FBXL22,lightyellow
FBXL3,orangered4
FBXL4,darkred
FBXL5,black
FBXL6,saddlebrown
FBXL7,blue
FBXL8,yellow
FBXO10,turquoise
FBXO11,purple
FBXO15,blue
FBXO16,green
FBXO17,grey
FBXO2,red
FBXO21,black
FBXO22,yellow
FBXO24,red
FBXO25,bisque4
FBXO27,grey
FBXO28,orange
FBXO3,black
FBXO30,darkred
FBXO30-DT,green
FBXO31,darkgreen
FBXO32,turquoise
FBXO33,grey
FBXO34,darkmagenta
FBXO36,blue
FBXO36P1,grey
FBXO38,black
FBXO39,darkorange
FBXO4,green
FBXO40,lightsteelblue1
FBXO41,yellow
FBXO43,grey
FBXO44,red
FBXO45,palevioletred3
FBXO46,lavenderblush3
FBXO47,blue
FBXO48,grey
FBXO5,green
FBXO6,red
FBXO9,lightyellow
FBXW10,turquoise
FBXW11,black
FBXW11P1,grey
FBXW12,yellow
FBXW2,black
FBXW4,blue
FBXW4P1,turquoise
FBXW5,red
FBXW7,grey
FBXW8,black
FBXW9,red
FCAMR,brown
FCAR,yellow4
FCER1A,magenta
FCER1G,brown
FCER2,brown
FCF1P7,grey
FCGBP,grey
FCGR1A,brown
FCGR1B,brown
FCGR1CP,brown
FCGR2A,brown
FCGR2B,brown
FCGR2C,brown
FCGR3A,brown
FCGR3B,brown
FCGRT,blue
FCHO1,blue
FCHO2,black
FCHSD1,yellow
FCHSD2,skyblue1
FCMR,brown
FCN1,brown
FCN2,steelblue
FCN3,blue
FCRL1,brown
FCRL2,grey60
FCRL3,brown
FCRL4,brown
FCRL5,grey60
FCRL6,brown
FCRLA,brown
FCRLB,grey
FCSK,darkgreen
FDCSP,turquoise
FDFT1,bisque4
FDPS,lightgreen
FDPSP8,green
FDX1,skyblue3
FDXACB1,skyblue3
FDXR,red
FECH,skyblue2
FEM1A,orange
FEM1AP1,grey
FEM1AP2,antiquewhite4
FEM1B,black
FEM1C,black
FEN1,green
FENDRR,darkolivegreen
FER,black
FER1L4,yellow
FER1L5,green
FER1L6,lightcyan
FER1L6-AS2,turquoise
FERMT1,turquoise
FERMT2,greenyellow
FERMT3,brown
FES,mediumpurple3
FETUB,turquoise
FEZ1,greenyellow
FEZF1,grey
FEZF1-AS1,grey
FEZF2,turquoise
FFAR1,blue
FFAR2,turquoise
FFAR3,grey
FFAR4,brown
FGA,grey
FGB,grey
FGD1,green
FGD2,brown
FGD3,green
FGD4,purple
FGD5,magenta
FGD5-AS1,black
FGD5P1,grey
FGD6,black
FGF1,greenyellow
FGF10,green
FGF10-AS1,green
FGF11,turquoise
FGF12,royalblue
FGF12-AS2,royalblue
FGF12-AS3,royalblue
FGF13,grey
FGF13-AS1,magenta
FGF14,greenyellow
FGF14-AS2,grey
FGF16,greenyellow
FGF17,yellow
FGF18,greenyellow
FGF19,grey
FGF2,magenta
FGF20,magenta
FGF21,blue
FGF22,yellow
FGF3,grey
FGF4,grey
FGF5,greenyellow
FGF7,magenta
FGF7P1,antiquewhite4
FGF7P8,green
FGF8,grey
FGF9,turquoise
FGFBP1,turquoise
FGFBP2,turquoise
FGFBP3,cyan
FGFR1,lightsteelblue
FGFR1OP2,red
FGFR2,grey
FGFR3,blue
FGFR4,grey
FGFRL1,royalblue
FGG,grey
FGGY,grey
FGL1,grey
FGL2,brown
FGR,brown
FH,orange
FHAD1,greenyellow
FHDC1,lightcyan
FHIT,purple
FHL1,darkgrey
FHL2,grey
FHL3,blue
FHL5,magenta
FHOD1,mediumpurple3
FHOD3,greenyellow
FIBCD1,grey
FIBIN,greenyellow
FIBP,navajowhite2
FICD,black
FIG4,darkred
FIGLA,turquoise
FIGN,turquoise
FIGNL1,green
FIGNL2,red
FIGNL2-DT,magenta
FILIP1,magenta
FILIP1L,greenyellow
FILNC1,grey
FIRRE,lightcyan
FIS1,red
FITM1,yellow
FITM2,black
FIZ1,red
FJX1,black
FKBP10,blue
FKBP11,lightcyan
FKBP14,greenyellow
FKBP14-AS1,grey
FKBP1A,pink
FKBP1B,orange
FKBP1C,salmon
FKBP2,red
FKBP3,coral1
FKBP4,turquoise
FKBP4P1,plum1
FKBP5,brown
FKBP6,grey
FKBP7,greenyellow
FKBP8,red
FKBP9,greenyellow
FKBP9P1,grey
FKBPL,tan
FKRP,red
FKTN,black
FLACC1,grey
FLAD1,lightgreen
FLCN,grey
FLG,darkslateblue
FLG-AS1,magenta
FLG2,darkslateblue
FLI1,brown
FLII,grey
FLJ12825,turquoise
FLJ16779,lightyellow
FLJ20021,purple
FLJ30679,tan
FLJ31104,grey
FLJ31356,grey
FLJ36000,midnightblue
FLJ37453,cyan
FLJ38576,cyan
FLJ40194,grey
FLJ42393,grey
FLJ42969,grey
FLJ46284,darkturquoise
FLNA,lightyellow
FLNB,grey
FLNB-AS1,pink
FLNC,greenyellow
FLOT1,blue
FLOT2,indianred4
FLRT1,grey
FLRT2,magenta
FLRT3,green
FLT1,magenta
FLT3,blue
FLT3LG,brown
FLT4,magenta
FLVCR1,orange
FLVCR1-DT,grey
FLVCR2,brown
FLYWCH1,red
FLYWCH2,red
FMC1,cyan
FMN1,tan
FMN2,grey
FMNL1,brown
FMNL2,blue
FMNL3,magenta
FMO1,brown
FMO2,turquoise
FMO3,grey
FMO4,grey
FMO5,green
FMO6P,blue
FMO8P,grey
FMO9P,grey
FMOD,greenyellow
FMR1,purple
FMR1-AS1,grey
FMR1-IT1,pink
FMR1NB,midnightblue
FN1,greenyellow
FN3K,sienna3
FN3KRP,sienna3
FNBP1,brown
FNBP1L,lightpink4
FNBP1P1,pink
FNDC1,greenyellow
FNDC1-IT1,lightyellow
FNDC10,red
FNDC11,green
FNDC3A,orangered4
FNDC3B,blue
FNDC4,lightyellow
FNDC5,grey
FNDC7,turquoise
FNDC8,grey
FNIP1,black
FNIP2,purple
FNTA,green
FO393411.1,thistle1
FO393414.3,grey
FO393418.1,turquoise
FO393419.3,yellow
FO538757.1,grey
FO680682.1,green
FO681492.1,turquoise
FO681548.1,grey
FOCAD,grey
FOLH1,blue
FOLH1B,blue
FOLR1,turquoise
FOLR2,brown
FOLR3,blue
FOS,mediumorchid
FOSB,mediumorchid
FOSL1,turquoise
FOSL1P1,yellow
FOSL2,grey
FOXA1,blue
FOXA2,turquoise
FOXA3,turquoise
FOXB1,brown
FOXC1,turquoise
FOXC2,turquoise
FOXCUT,blue
FOXD1,green
FOXD2,turquoise
FOXD2-AS1,grey
FOXD3,grey
FOXD3-AS1,grey
FOXD4,blue
FOXD4L1,blue
FOXD4L4,blue
FOXD4L5,grey
FOXE1,darkslateblue
FOXE3,turquoise
FOXF1,brown
FOXF2,lightyellow
FOXG1,blue
FOXH1,saddlebrown
FOXI1,turquoise
FOXI2,magenta
FOXI3,turquoise
FOXJ1,white
FOXJ2,grey
FOXK1,grey
FOXK2,sienna3
FOXL1,turquoise
FOXL2,grey
FOXL2NB,grey
FOXM1,green
FOXN1,green
FOXN2,blue
FOXN3,brown
FOXN3-AS1,cyan
FOXN4,white
FOXO1,magenta
FOXO3,darkred
FOXO3B,purple
FOXO4,yellow
FOXO6,red
FOXO6-AS1,yellow
FOXP1,blue
FOXP1-IT1,pink
FOXP2,magenta
FOXP3,brown
FOXP4,tan
FOXP4-AS1,turquoise
FOXQ1,turquoise
FOXRED1,skyblue3
FOXRED2,green
FOXS1,magenta
FP325317.1,darkgrey
FP325330.3,grey
FP326651.1,midnightblue
FP475955.1,grey
FP475955.3,antiquewhite4
FP475955.4,grey
FP565260.1,grey
FP565260.3,grey
FP565260.6,grey
FP671120.4,grey
FP671120.6,red
FP671120.7,grey
FPGS,red
FPGT,black
FPGT-TNNI3K,pink
FPR1,brown
FPR2,yellow4
FPR3,brown
FRA10AC1,yellow
FRAS1,purple
FRAT1,blue
FRAT2,black
FREM1,magenta
FREM2,grey
FREM3,grey
FRG1,grey
FRG1-DT,grey
FRG1BP,black
FRG1CP,turquoise
FRG1DP,midnightblue
FRG1EP,midnightblue
FRG1FP,midnightblue
FRG1GP,midnightblue
FRG1HP,grey
FRG1JP,midnightblue
FRG1KP,grey
FRG2,grey
FRG2B,grey
FRG2C,grey
FRG2DP,grey
FRG2EP,grey
FRGCA,turquoise
FRK,grey
FRMD1,darkgrey
FRMD3,turquoise
FRMD4A,darkseagreen4
FRMD4B,red
FRMD5,greenyellow
FRMD6,greenyellow
FRMD6-AS1,grey
FRMD7,grey
FRMD8,black
FRMPD1,grey
